12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1707512
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.34171679
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.173019
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16991694
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1757569
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.3695
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.178251
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.34
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0002525
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.004
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.00320716
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.34218706
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.35
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,8.10E-06
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,4.81E-05
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.186
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.186
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.00114514
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,7.40E-05
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.18763532
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,3.68E-05
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.15
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16706033
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17835909
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17428355
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17351756
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.18204641
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17952
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1676496
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16957702
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.169588
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0002
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.341316
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.167599
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.00768521
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1731534
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1070748
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17779551
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.171
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16539325
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1719
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.15500051
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.32
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1486
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17887884
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16144753
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,1.81E-05
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.336
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16722501
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.25321436
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.02
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.176
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.00459894
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1801648
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.00468114
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0001
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0001
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0001
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0001
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.178
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.0001
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.18403892
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.001
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1703
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17354205
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1715
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.169
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16656716
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16894486
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.174002
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,1.999
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.00574151
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.19
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1801023
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.36
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.182761
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,1.00E-05
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1804
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17937739
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17343234
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.012111
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17345057
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.1822893
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.300404
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.156218
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.17124673
12t9YDPgwueZ9NyMgw519p7AA8isjr6SMw,0.16321544

Total - 19.39642985
